job_id,company,position,location,url,description,tags
1129672,JLS Trading Co,Product Inventor Engineer @ Fun Ecom Co,,https://remoteOK.com/remote-jobs/remote-product-inventor-engineer-fun-ecom-co-jls-trading-co-1129672,"- Do you see crappy products everywhere and think ""I could make that so much better""? - Does your brain refuse to stop solving problems, even when you're supposed to be relaxing? - Do you thrive in a high-stress environment filled with political infighting, bureaucracy, and corporate nonsense? If so, then we are the place for you, except you might hate how nice of a company we have - filled with happy, generally competent people that don't put up with jerks. Frankly, it makes me sick how nice everyone is. We are remote full time, have very flexible hours, people are judged by their output, not by how much they suck up to the boss, and turnover is super low because the company believes that happy employees = happy customers = happy bank account. Simply disgusting, if you ask me. --Is this a real job ad?-- Yup! Amazingly enough, we actually paid money to post this on a bunch of different job sites. And it's not even a pyramid scheme! Plus, get this: the owner just started paying our 70ish employees with money instead of Pizza Hut coupons - we're big time, people. Our careers page is actually worth checking out to learn more about how insane we are (sidenote: it won a web design award in 1993 - we're a pretty big deal): http://www.jlstradingco.com/careers/ And check out our reviews on Google , Glassdoor , or Indeed to see that it's not just the founder's mother who says we're cool. --What do you guys do?-- We do a lot of different things these days including selling awesome consumer products (these are just a small sampling):Â - Bad Parking Cards ( https://amz.run/5Eya ) - Beverage Barricades ( https://amz.run/6kip ) - Child Chucker ( https://amz.run/9EUz ) Running this Amazon Pay-Per-Click agency: PPCFarm.com (we're really, really good at PPC) And we will soon be launching a SaaS product for inventory management. We are doing our best to grow rapidly every year, and it's our intention to continue that for as long as possible, which means we need good people to help us keep up with the growth. --What is your company like?-- 1. You Can Be Yourself. You don't have to put on a fake, professional face. You can just be yourself. You can talk smack to the CEO (highly encouraged), and no one will think anything of it. You don't have to dress up, or use formal language, or pretend to be something you're not - you can just be you. 2. Major Opportunities for Career Growth. We are not trying to just be a small business. We plan to be doing $100 million annually in the next few years. We promote quickly once we identify talent. It doesn't matter what your credentials are ' it matters what you get done. 3. Full Time Remote/Flexible Hours. You will be working from home in your pajamas, on your schedule. And we don't care if you work 10 hour days 4 days a week or 6 hours a day and catch up over the weekend. So long as you get a lot of work done, we're happy campers. 4. Complete Work/Life Balance. If you're routinely working more than 45ish hours, you're gonna get a friendly talking-to. We want you to be operating at 100% capacity, which means that you need to rest. 5. Strongly Anti-BS. Anybody in the company can (and is expected to) tell the CEO when he is wrong. There are no bureaucratic or BS rules getting in the way of getting work done. 6. No Micro-Management. Once you're trained and have demonstrated you know your stuff, we are pretty hands-off. In fact, if you need external management to stay on-task and motivated, we probably aren't the place for you. 7. No Toxic/Incompetent People Allowed. We try very hard to screen out mean or stupid people before they get in, but in case they slip through, we fire them quickly. You will never have to interact with someone who is an obvious idiot or straight up malicious. No toxic or incompetent people at work - could it really be? [Yes] 8. Supportive Environment. We don't operate via intense stress or unreasonable top-down deadlines. Everyone wants you to be successful ' internal politics are at a minimum here. 9. Lots of Raises. We do our absolute best to get ahead of things and give raises preemptively, so you don't have to ask for one. It's not unusual at all for someone to receive 2+ raises per year. 10. We'll Invest in Your Training. We want you and everyone to get better constantly. You'll be learning new things all the time, and are strongly encouraged to invest time every day to learn new things, improve your system/work process, and just generally try to make your life easier. 11. 4-6+ Weeks Vacation. We 100% want you to recharge, so having plenty of time off is absolutely worth it. 12. Paid Maternity/Paternity Leave. We've even started letting people skip meetings during labor! 13. Self-Funded So We Can Do What's Right for Us. We don't have to answer to anyone but ourselves, so we can make the right decision for the long-term health of the company vs trying to get big too fast or cut corners to appease some selfish investor. --What are your company's values?-- See here: http://www.jlstradingco.com/careers/ Yes, those are legitimately our values. The careers page is definitely worth checking out - it's not just normal corporate BS. We promise you'll learn a lot about us. --OK, so I've read like 8 dang pages about you guys. Will you tell me what the actual job is?-- No. --Wait... What?-- OK fine. Super short version: Inventing remarkable consumer products - taking concepts from ""this should exist"" to ""holy shit, why didn't this exist before"" - in the kitchen and household space. Bulleted Responsibilities: Take product concepts and figure out how to make them work elegantly Design products in CAD (we use SolidWorks, but we're flexible on software) Prototype heavily in-house (3D printing, testing, breaking, improving, repeat) Iterate relentlessly until the product hits our ""remarkable"" quality threshold Collaborate with our supply chain team on Design for Manufacturing and sourcing decisions Deliver production-ready CAD files and specifications for manufacturing Solve hard problems that don't have obvious solutions (this is like 80% of the job) To give you an idea of what we make: Beverage Barricades (the magnetic drink guard), CrocoDicer, and various kitchen gadgets that make people's lives meaningfully better. We're not making generic private label crap - we're inventing things that are genuinely novel and patentable. Fair warning: this is slow, deliberate work. A single product might take 6-36 months from concept to launch. We are quality-obsessed and refuse to ship mediocre products. If you need the dopamine hit of shipping something every week, you will be miserable here. Like everyone else in the company, you will also need to innovate regularly - which means figuring out ways to improve quality and production speed. It is challenging, but fun work that's going to require a lot of time and task management, problem-solving, and a reasonable amount of people skills. --Do I need a college degree?-- You just need to be awesome. --Are there any geographic restrictions?-- As long as you are in a country that doesn't have active sanctions from the US government, we are interested. Our founder isn't known for respecting the government much, but they have all the guns, so'¦ --Do I need an engineering degree?-- Nope. Our current product engineer is largely self-taught and didn't go to engineering school. We don't care about credentials - we care about whether you can actually invent great products. If you can demonstrate strong CAD skills and a track record of making things, that matters way more than a diploma. --What CAD software do you use?-- We currently use SolidWorks, but we're not religious about it. What matters is that you can produce production-ready 3D models. If you're proficient in Fusion 360, AutoCAD, or similar - that's fine. Just know that you'll need to come in with strong 3D modeling skills; we're not training from zero. --How many products will I work on at once?-- Typically 1-2 at a time. This is deep focus work, not juggling a dozen things. You'll spend months on a single product, iterating until it's genuinely great. --What if I've never worked in consumer products before?-- That's fine, as long as you have demonstrated ability to design and prototype physical products. Whether that came from industrial design, mechanical engineering, or just being a maker who builds stuff in your garage - we care about the skill, not the pedigree. --Do I need to deal with manufacturers directly?-- You'll collaborate with our supply chain team on Design for Manufacturing and be involved in sourcing decisions, but you won't own the vendor relationships. Supply chain handles the day-to-day communication with factories. Your job is to design products that can actually be manufactured. --What does a typical day look like?-- Variable as hell. Some days you're deep in CAD. Some days you're running prototype tests. Some days you're researching materials or competitor products. Very few meetings. Basically no bureaucracy. What's consistent is working independently, solving hard problems, and pushing toward ""remarkable."" --6-36 months per product? Really?-- Really. We iterate until it's genuinely great. We'd rather take 2 years to launch something remarkable than rush out something mediocre in 3 months. If that timeline makes you anxious, this probably isn't the role for you. --What types of products will I be working on?-- Primarily kitchen and household products. Things that solve real problems people have. We're especially interested in products that can be patented and are hard for competitors to copy. Generally, we want to either radically improve a product in its category (like 200% better) or invent a new category. --This sounds pretty good, though I'm still skeptical that this isn't a pyramid scheme.-- You sound just like the tax authorities! --That doesn't resolve any of my fears, but what do I need to do to apply?-- Please submit your information on the following page to apply. We promise to respond within 5-10 business days even if our answer is No. There will be multiple steps in this process, FYI, including a long written application, interviews with potentially a few different people, and paid work test(s). Hiring the right people is really hard and very expensive if we do it poorly, so we have to front-load the process. I'm sorry about that and thank you for sticking with us. Once you're in our pipeline though, I would anticipate giving you a final answer within a few weeks, depending on how it goes. We definitely don't want to string you along, and as long as you do what we ask, we promise to tell you 'yes' or 'no', and to not just ghost you (like everybody I match with on Tinder). Thank you for your time and interest, and I hope we can work together soon!","['product', 'product designer', 'engineer', 'products', 'people', 'work', 'product', 'time', 'design', 'things', 'days', 'company', 'CAD']"
1129671,Gate,Ecosystem Operation Manager,APAC-T1,https://remoteOK.com/remote-jobs/remote-ecosystem-operation-manager-gate-1129671,"About Us: Gate is one of the world's top5 largest digital asset exchanges by trading volume and users, serving a greater mission to accelerate cryptocurrency adoption and increase the freedom of money. Are you looking to be a part of the blockchain industry and contribute to the crypto-currency revolution that is changing the world? \n Key Responsibilities Identify and engage potential institutional partners in key ecosystem scenarios; develop tailored collaboration proposals. Deepen partnership opportunities, e.g., RWA/custody collaborations or joint product launches. Conduct regular market research and attend industry events to monitor competitors' ecosystem activities. Explore new ecosystem scenarios/products; design revenue models (e.g., trading volume splits, user referrals) with quantifiable ROI; refine periodically. Drive partner adoption of core exchange products like lending/staking to improve platform metrics. Support due diligence for asset management target managers. Identify asset management ecosystem partners, e.g., performance rating agencies or recommendation platforms. Prepare due diligence documents for fund platform investors; proactively source new capital providers. Create internal SOPs for sales teams based on ecosystem business characteristics; assist BD with partner onboarding (contracts, mutual DD). Qualifications Bachelor's degree or higher; finance, economics, or marketing preferred. 3+ years in finance; private banking, trusts, or third-party wealth management a plus. Passion for new product research and process standardization; crypto ecosystems and overseas banks advantageous. Strong negotiation skills; excellent at high-end client relationship management with long-term service focus; fluent English required. Solid knowledge of macroeconomics, capital markets, and wealth management tools. \n","['manager', 'design', 'crypto', 'cryptocurrency', 'management', 'marketing', 'sales', 'digital nomad', 'largest digital asset', 'accelerate cryptocurrency adoption', 'largest digital', 'serving a greater', 'freedom of money', 'greater mission', 'mission to accelerate', 'accelerate cryptocurrency', 'increase the freedom', 'Gate']"
1129670,Smartbug Media,HR Coordinator,"Remote, United States",https://remoteOK.com/remote-jobs/remote-hr-coordinator-smartbug-media-1129670,"SmartBug Media is the most decorated HubSpot agency, recognized as a leader in crafting digital solutions that empower organizations to thrive across the entire customer lifecycle. From marketing and sales to revenue operations, customer success, and e-commerce, we combine sound strategies, cutting-edge AI, and digital innovation to deliver solutions that de-risk the future and drive sustainable growth. With a fully remote team of over 250 professionals, we excel at creating intelligent web and digital ecosystems'from corporate websites to complex web applications'seamlessly integrated with AI-powered solutions. By aligning SmartBug's expertise with our clients' unique business realities, we build scalable, innovative tools that become engines for growth, setting the course for long-term success. We are looking to add to our dynamic, dedicated, and talented team with a top-notch Human Resources Coordinator with a great work ethic who thrives in organizations that are evolving and leading the way we do marketing. The Human Resources Coordinator plays a vital role in ensuring the smooth and efficient functioning of HR processes. The Human Resources Coordinator provides administrative support across the human resource function. This role requires specific attention to detail in regards to coordinating and administering HR resources, as well as the ability to properly handle confidential employee and company information. Responsibilities and Duties: Recruitment & Onboarding: - Assists with the recruitment process, including ATS (Lever) administration, interview and assessment coordination and scheduling, and candidate communication - Prepare offer letters and new hire paperwork administration - Pre-board new hire communications and processes, including background check process - Facilitate onboarding process for new employees, including conducting orientation, manager training, setting up task lists in Teamwork, etc. - Ownership of I-9 compliance and eVerify process - Monitor careers inbox - Maintain job descriptions, ensuring accurate and up-to-date job descriptions for each role Benefits: - First point of contact for benefits questions, escalating as necessary - Assist with annual enrollment - Assist with, conduct, or coordinate benefits trainings and eduction - Assist with leave of absence and accommodations requests and processes Payroll : - Process employee change actions, including terminations, promotions, status changes, transfers, etc. - Monitor mail inbox - Assist with bi-monthly payroll processing Administration: - Maintain accurate and up-to-date employee records - Responsible for HR mail, including opening, distributing, and actioning as appropriate - Prepare ad hoc reports and presentations - Manage HR calendar, employee birthday and anniversary lists, employee information sheet, HubDB table, etc. - Maintain onboarding and offboarding tracker - Maintain HR items in shared folders, Paylocity,  Tettra, Google Workspace, etc. Communications & Culture: - First point of contact for employees for employee inquiries, escalating as appropriate - Ordering employee gifts, swag, etc. - Sending and/or posting HR communications, trainings, documentation, and surveys - Assist with planning of company events, activities, etc. Compliance: - Ownership of Labor Law Poster compliance - Assist with audits and compliance reviews, and reporting - Conduct sick time and timecard audits - Assist with Worker Compensation processes Other: - Other responsibilities as assigned - Complies with all local, state and federal laws and regulations - Complies with all company policies - Keeps all relevant information confidential Requirements: - BA in Human Resources and/or SHRM-CP and/or at least 1 year of relevant HR experience - Proven ability to manage multiple projects and consistently meet deadlines - Excellent organizational and time management skills - Outstanding detail orientation - Strong communication skills, with the ability to effectively communicate across all levels of an organization - Ability to quickly learn new systems and processes - Passionate about learning and developing across all areas of HR - Proficiency in Google Suite including Gmail, Sheets, Docs, Slides, Drive, etc. - Excited and able to work remotely \n \n $21 - $23 an hour \n Benefits and Perks: - Health insurance with company contribution - Paid maternity and paternity leave - Paid Time Off Paid Sick Time, including extra birthday day off - 4 week paid sabbatical every 5 years of employment - Monthly remote work allowance - 401(k) with employer matching - Flexible Spending and Health Savings Accounts available - Company-funded Short-Term Disability and Life Insurance - Long-Term Disability, Pet Insurance, Accident, Critical Illness and Hospital Indemnity plans available - Training budget, including role specific book reimbursement - The flexibility of working remotely - MacBook Air issued to you at time of hire","['hr', 'training', 'coordinator', 'support', 'web', 'manager', 'payroll', 'leader', 'management', 'marketing', 'excel', 'sales', 'health', 'recruitment', 'non tech', 'Human Resources Coordinator', 'decorated HubSpot agency', 'entire customer lifecycle', 'Human Resources', 'crafting digital solutions', 'Resources Coordinator', 'Assist', 'SmartBug Media', 'top-notch Human Resources', 'human resource function']"
1129669,GoCardless,Software Development Engineer III,Lisbon,https://remoteOK.com/remote-jobs/remote-software-development-engineer-iii-gocardless-1129669,"About Us at GoCardless GoCardless is a global bank payment company. Over 100,000 businesses , from start-ups to household names, use GoCardless to collect and send payments through direct debit, real-time payments and open banking. GoCardless processes US$130bn+ of payments annually, across 30+ countries ; helping customers collect and send both recurring and one-off payments , without the chasing, stress or expensive fees. We use AI-powered solutions to improve payment success and reduce fraud. And, with open banking connectivity to over 2,500 banks , we help our customers make faster, more informed decisions. We are headquartered in the UK with offices in London and Leeds , and additional locations in Australia, France, Ireland, Latvia, Portugal and the United States. At GoCardless, we're all about supporting you ! We're committed to making our hiring process inclusive and accessible . If you need extra support or adjustments, reach out to your Talent Partner ' we're here to help! And remember: we don't expect you to meet every single requirement. If you're excited by this role, we encourage you to apply! Engineering at GoCardless The technical challenges of building GoCardless span from simplifying building banking schemes to optimising the time to render the dashboard. You will enjoy being a software engineer at GoCardless if: You're looking to champion a great engineering culture within GC and in the wider engineering community; You enjoy collaborating","['software', 'technical', 'support', 'banking', 'bank', 'engineer', 'engineering', 'bank payment company', 'global bank payment', 'GoCardless', 'payment company', 'collect and send', 'payments', 'global bank', 'open banking', 'send payments', 'London and Leeds']"
1129668,WhiteBridge-Ltd,Crypto Trading Trainee Market Analysis Associate,,https://remoteOK.com/remote-jobs/remote-crypto-trading-trainee-market-analysis-associate-whitebridge-ltd-1129668,"WhiteBridge Ltd is an international, fast-growing company operating in the digital asset and market analytics space. We create an environment where motivated newcomers can gain hands-on experience and grow into professional crypto market specialists. We are looking for an entry-level candidate who is eager to learn, work with real market data, and develop trading skills under the guidance of experienced mentors. Key Responsibilities Assist in executing trading operations on cryptocurrency markets. Monitor price movements, volume changes, and overall market behavior. Record and maintain transaction data and performance metrics. Analyze charts, market data, and news to support trading decisions. Work with analytical platforms and collaborate with the trading team. Gradually build and refine your own trading strategy. What We Offer Opportunity to join a young, international, and growing company. Fully remote work ' location independent. Flexible schedule up to 20 hours per week, ideal to combine with studies or other commitments. Structured training from scratch with continuous mentor support. Clear career growth path and transition to more advanced roles. Ideal Candidate Profile Strong interest in cryptocurrency markets, blockchain, or financial trading (experience not required). Willingness to learn fast, adapt, and develop new skills from the ground up. High attention to detail and accuracy when working with data and real market operations. Ability to work independently and manage time effectively in a remote environment. Responsible, reliable, and committed to completing tasks. Motivated to grow professionally within the company. English level B2 or higher ' required to work with analytics, tools, and international news sources.","['finance', 'crypto', 'education', 'junior', 'analyst', 'web3', 'blockchain', 'defi', 'ethereum', 'bitcoin', 'other', 'virtual assistant', 'exec', 'fast-growing company operating', 'digital asset', 'market analytics space', 'market', 'market data', 'trading', 'work', 'Key Responsibilities Assist', 'data', 'crypto market specialists']"
1129667,Fi,Fi Senior Embedded Software Engineer,"Boston, MA OR New York, NY",https://remoteOK.com/remote-jobs/remote-fi-senior-embedded-software-engineer-fi-1129667,"Welcome to Fi. We're a passionate team from Square, Google, TikTok, Peloton, Uber, and more working to transform the human-pet relationship. Our mission? Develop cutting-edge technology to revolutionize what it means to be a pet parent. The pet industry remains firmly stuck in the past and we are here to change that. Fi is leveraging our team's talent and expertise to improve the lives of millions of pets in the U.S. Real-time location tracking, activity, sleep and behavior monitoring ' and that's just the beginning. The most exciting aspect of our work? Bridging the communication gap between pets and humans. Imagine a world where everyone knows how their pet feels in real time and how to keep their best friend in good shape. That's the future we're building at Fi. If you're someone who thrives in innovative, collaborative work environments and feels strongly about helping pets live longer, better lives, Fi could be the perfect fit. Join us in our pursuit of the ""impossible,"" or as","['embedded', 'software', 'senior', 'engineer', 'pet', 'pets', 'Google', 'Peloton', 'Uber', 'team from Square', 'Square', 'human-pet relationship', 'working to transform', 'transform the human-pet']"
1129661,Pulumi,Principal Engineer Pulumi Neo,,https://remoteOK.com/remote-jobs/remote-principal-engineer-pulumi-neo-pulumi-1129661,"We're building an autonomous infrastructure engineering agent: think Claude Code, but for your cloud. If you're excited about agentic AI systems that solve impactful problems for engineers, developers, and security experts at innovative startups and iconic enterprises alike, this role is for you.

Neo is Pulumi's answer to what infrastructure engineering looks like in an AI-first era. It's a virtual infrastructure teammate that understands your cloud environment, plans and executes multi-step operations, and brings domain expertise to problems ranging from spinning up complex ML infrastructures to cloud migrations to continuous compliance enforcement.

What makes Neo possible is infrastructure-as-code: by modeling cloud infrastructure in code space, we can leverage the fact that LLMs are already excellent at coding to affect cloud infrastructure changes. Combined with Pulumi's registry and petabytes of deployment history, we have a unique foundation for building infrastructure intelligence.

We're looking for engineers to build all aspects of Neo: from agent orchestration and tool interfaces to the web experience where users watch Neo work, approve operations, and understand its reasoning, to the interface with the models and how we orchestrate and fine-tune them to maximize impact. We seek bold thinkers to reimagine the entirety of cloud engineering.

While Pulumi is headquartered in Seattle, WA., we are dedicated to being a remote first company. This role will be located remotely. 

**Responsibilities**
- Build the planning and execution systems that let Neo safely perform multi-step infrastructure operations across AWS, Azure, GCP, Kubernetes, and more
- Design tool interfaces that give the agent semantic understanding of cloud resources and access to engineering workflows
- Develop the context systems that help Neo understand each customer's infrastructure patterns and usage
- Create the feedback loops and self-correction mechanisms that make autonomous operation rel","['design', 'security', 'code', 'web', 'cloud', 'operations', 'engineer', 'engineering', 'digital nomad', 'Claude Code', 'Neo', 'infrastructure', 'cloud', 'Claude', 'cloud infrastructure', 'Pulumi', 'engineering', 'infrastructure engineering', 'Code']"
1129660,Temporal Technologies,Staff Software Engineer DevProd,United States,https://remoteOK.com/remote-jobs/remote-staff-software-engineer-devprod-temporal-technologies-1129660,"About Us Temporal is an open source programming model that can simplify code, make applications more reliable, and help developers focus on the important things like delivering features faster. We are on a mission to be the reliable foundation of every developer's toolbox, and are building the team that will make that happen. Our values guide us 'they are present in how we show up, make decisions, and work together to make an impact. We're curious, driven, collaborative, genuine and humble. Temporal is growing and we are looking for those who share our values, challenge 'standard' thinking, and want to influence our future. If you have a passion for improving the developer experience, building world-class open-source software and communities, and want to be a part of our amazing team, we'd love to hear from you! Summary We have an opening for a Staff Software Engineer on our Infrastructure Team, with specific focus on Observability - both internal and customer-facing . This is an opportunity to join a mission-critical engineering team that is driving the productivity and reliability of Temporal's developers and core platforms, respectively. We are a passionate team of talented developers who truly care about our mission and enjoy working deeply across the entire Temporal ecosystem to be a force multiplier across the organization. What You'll Do Build: Lead the end-to-end Software Development Lifecycle: goals & requirements solicitation, design & review, implementation, operationalization & deployment, support &am","['software', 'design', 'support', 'developer', 'reliability', 'engineer', 'engineering', 'digital nomad', 'delivering features faster', 'open source programming', 'source programming model', 'simplify code', 'features faster', 'open source', 'source programming', 'programming model', 'important things', 'things like delivering']"
1129659,Underdog Sports,Senior Site Reliability Engineer Infrastructure,United States,https://remoteOK.com/remote-jobs/remote-senior-site-reliability-engineer-infrastructure-underdog-sports-1129659,"At Underdog, we make sports more fun.

Our thesis is simple: build the best products and we'll build the biggest company in the space, because there's so much more to be built for sports fans. We're just over five years in, and we're one of the fastest-growing sports companies ever, most recently valued at $1.3B. And it's still the early days.

We've built and scaled multiple games and products across fantasy sports, sports betting, and prediction markets, all united in one seamless, simple, easy to use, intuitive and fun app.

Underdog isn't for everyone. One of our core values is give a sh*t. The people who win here are the ones who care, push, and perform. If that's you, come join us.

Winning as an Underdog is more fun.

This is a rare opportunity to be a founding SRE at Underdog, helping define how reliability, scalability, and operational excellence work as the company continues to grow. You'll operate in exploration mode early on, identifying the highest-leverage reliability challenges and shaping our approach to incident response, observability, and SLOs. This is a high-impact role with real ownership from day one, partnering closely with platform, infrastructure, and product teams to ensure Underdog scales through peak traffic, game-day spikes, and rapid iteration while improving both system reliability and developer experience.

About the role
'¢ Own and maintain the incident response process, including defining procedures, tools, and best practices
'¢ Guide teams in establishing and monitoring Service Level Objectives (SLOs), including setting up alerts and reporting systems
'¢ Lead capacity planning initiatives, focusi","['system', 'developer', 'lead', 'senior', 'operational', 'reliability', 'engineer', 'digital nomad', 'make sports', 'sports', 'Underdog', 'fastest-growing sports companies', 'sports fans', 'Service Level Objectives', 'fun', 'build the biggest', 'build', 'fastest-growing sports']"
1129657,Lone Wolf Technologies,Account Executive,United States (Remote),https://remoteOK.com/remote-jobs/remote-account-executive-lone-wolf-technologies-1129657,"We are looking for a high-performing Account Executive to sell our industry-leading real estate software to customers outside the top 500. Your focus will be on exceeding quota, selling high-quality deals that drive long-term value, and ensuring strong customer retention. You'll own the full sales cycle'from prospecting to closing'while working closely with internal teams to set customers up for success. \n WHAT YOU'LL DO: Identify and close new business with brokerage customers below the top 500. Own the full sales cycle, ensuring a smooth transition from prospect to customer. Position our solutions as critical to brokerage operations, focusing on long-term customer value. Maintain a strong pipeline and consistently exceed sales targets. Work collaboratively with internal teams to support a seamless onboarding process. Leverage your industry knowledge and relationships to drive growth. Keep CRM data accurate and provide reliable forecasting. WHAT YOU BRING:'¯ Competitive incentive package. Strong product-market fit and trusted brand in real estate software. Recognized leader in real estate software with a strong customer base. Collaborative sales culture that rewards performance. Opportunities for career growth in a scaling organization. \n $65,000 - $75,000 a year \n","['support', 'software', 'growth', 'leader', 'sales', 'executive', 'high-performing Account Executive', 'Account Executive', 'high-performing Account', 'Executive to sell', 'sell our industry-leading', 'Account', 'Executive', 'industry-leading real estate', 'real estate software', 'real estate']"
1129656,Quantum Metric,Account Executive Italian Speaking,Madrid,https://remoteOK.com/remote-jobs/remote-account-executive-italian-speaking-quantum-metric-1129656,"ð Our Culture Quantum Metric's number one objective is happy people, diverse and inclusive culture.  We're passionate about empowering our people to become the best version of themselves, offering coaching and training programs designed to accelerate their career in whatever direction they choose. As a remote-first company, we understand the importance of building an engaged, diverse, and fun place to work. We hold regular company-wide events, seasonal challenges, and Quantum Metric sponsored local outings when Zoom becomes too much. We also have a number of Employee Resource Groups that provide spaces to discuss, share, and reflect on topics that impact us both inside and outside of work - from being new to SaaS or navigating it as a first-time parent, to overcoming the barriers faced as Black, Hispanic, Asian American and Native Hawaiian/Pacific Islander, LGBTQIA or other underrepresented backgrounds. We are also passionate about the connections we build with our customers. You'll not only work with some of the world's most recognized brands, but build lasting relationships. At Quantum Metric we value all types of experience and education and don't expect you to meet every qualification for this position. We are most interested in the unique perspective you can bring and your ability to uphold our values of passion, persistence, and integrity. ð About the Role As an Account Executive at Quantum Metric, you will spearhead full life-cycle sales within a greenfield territory, focusing on acquiring and expanding enterprise-level accounts. We seek a highly motivated and results-oriented individual with a passion for continuous learning and significant earning potential. You will build trust and credibility with diverse stakeholders, including Product Managers, Business Analysts, CX Insights Leaders, and DevOps teams across web, iOS, and Android platforms, as well as technology ecosystem partners. As a key member of our team, you'll leverage your experience in full-cycle enterprise SaaS sales to develop compelling business cases and drive growth. We foster a supportive and collaborative startup culture where you can thrive and make a significant impact. \n ð§ Responsibilities Driving Enterprise Growth: Proactively identify, qualify, and close new enterprise-level accounts Strategic Account Development: Craft and execute strategic account plans and build a sustainable revenue pipeline Solution-Focused Engagement: Conduct in-depth discovery sessions to understand customer needs and position our SaaS solutions to achieve their strategic objectives Navigating Complex Sales: Skillfully manage intricate sales cycles involving multiple stakeholders, adeptly navigating organizational structures and decision-making processes to drive deals to closure Value-Driven Partnerships: Collaborate with prospective clients to build compelling business cases that demonstrate the tangible ROI and strategic advantages of our SaaS investment Trusted Advisor Role: Cultivate and maintain strong, long-term relationships with key stakeholders, positioning yourself as a trusted advisor and partner committed to their success Market and Product Intelligence: Maintain a strong understanding of our evolving SaaS platform, the competitive landscape, and emerging industry trends to effectively communicate our value proposition ð¡ Requirements Fluency in both English and Italian, with the ability to effectively support and communicate with customers in both languages Proven track record of exceeding sales quotas and closing complex deals Experience selling solutions involving multiple stakeholders and long sales cycles Experience developing business cases and demonstrating ROI Strong understanding of enterprise SaaS sales methodologies Excellent communication, presentation, and negotiation skills Ability to build and maintain strong relationships with C-level executive Strong business acumen and strategic thinking Ability to adapt to a rapidly evolving product and market Proficient with AI tools in a professional SaaS sales environment Proficient with CRM systems (e.g., Salesforce) Travel: 50% \n ð Perks & Benefits One time Home-Office Stipend - upon hire Monthly Business Expense Stipend Stock Options Employee Lead Referral Program Internal Lead Referral Program Company-Wide Unlimited Paid Time Off policy (In addition to company vacation entitlement) Flexible Schedules Work From Home MacBook and awesome swag delivered to your door RECHARGE PROGRAM (after 3 years, disconnect for 3 weeks, no email/slack) QM-funded Restaurant Vouchers Private Medical Insurance - 100% Employer Paid, Cover for employees and family, Includes routine dental care Encouraging and collaborative culture ð About Quantum Metric As a leader in digital analytics, Quantum Metric helps organizations put customers at the heart of everything they do. Providing a simplified approach to monitor, diagnose and optimize the digital journeys that matter most, the Quantum Metric platform offers in-depth customer understanding, quantified and tied to core business objectives. Today, Quantum Metric captures insights from 50 percent of the world's internet users, supporting nationally recognized brands in ecommerce and retail, travel, financial services and telecommunications. Quantum Metric has been named to the Inc 5000 and the Deloitte 500 for the last six-consecutive years, and has made the Best Places to Work lists by Glassdoor, BuiltIn, Fast Company and Forbes. If the above role seems like a match and you're interested in joining a team of people with exceptional potential from diverse backgrounds, perspectives, and life experiences, we want to hear from you! The job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee. Quantum Metric reserves the right to change, edit, and add duties and responsibilities of all job descriptions at any time, at its sole discretion, and to notify the respective employee accordingly. Quantum Metric will only provide offers of employment and all communications regarding employment from an official @quantummetric.com email address and/or LinkedIn inMail. Quantum does not recruit via channels such as WhatsApp or Telegram, and will not ask for a candidate's sensitive information and/or any upfront fees/costs during the job application process. Quantum asks that any candidates report any suspicious recruitment efforts to security@quantummetric.com. Quantum Metric is an E-Verify employer: https://e-verify.uscis.gov/web/media/resourcesContents/E-Verify_Participation_Poster_ES.pdf Applicant Privacy Policy: https://www.quantummetric.com/legal/applicant-privacy-policy/ #LI-REMOTE #BI-Remote","['saas', 'training', 'support', 'devops', 'financial', 'education', 'leader', 'lead', 'android', 'sales', 'recruitment', 'executive', 'ecommerce', 'Quantum Metric', 'Culture Quantum Metric', 'Quantum Metric number', 'Quantum', 'Metric', 'Quantum Metric platform', 'Quantum Metric sponsored', 'Quantum Metric captures', 'Quantum Metric reserves', 'Lead Referral Program']"
